"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","infraspecificEpithet","coordinateUncertaintyInMeters","occurrenceRemarks","distanceFromCentroidInMeters","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","institutionKey","preparations","recordNumber","informationWithheld","institutionID","nomenclaturalCode","county","disposition","ownerInstitutionCode","identificationRemarks","gadm","projectId","individualCount","elevation","elevationAccuracy","collectionKey","habitat","dataGeneralizations","http...unknown.org.recordID","municipality","locality","locationRemarks","rights","accessRights","higherClassification","collectionID","reproductiveCondition","previousIdentifications","networkKeys","verbatimElevation","higherGeography","georeferenceProtocol","island","otherCatalogNumbers","http...unknown.org.recordEnteredBy","verbatimTaxonRank","georeferenceRemarks","language","type","lifeStage","islandGroup","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","eventRemarks","fieldNumber","dynamicProperties","georeferencedDate","associatedOccurrences","associatedTaxa","identificationQualifier","eventID","locationID","organismID","typeStatus","media_url"
"2517495965","Pimenta racemosa var. ozua (Urb. & Ekman) Landrum",19.3,-71.16667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:26.254+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186097,6,7707728,220,690,5014,3186060,3186096,3186097,"Pimenta racemosa var. ozua (Urb. & Ekman) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED","VU",NA,"NORTH_AMERICA",NA,1985,7,16,"1985-07-16",197,197,NA,"2024-07-18T23:56:26.254+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1452536@BRAHMS","none","none",TRUE,NA,"Mejía MM; Pimentel J; García R",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","EUROPE","Naturalis Biodiversity Center","U.1452536@BRAHMS",NA,NA,NA,"Botany","2517495965","https://data.biodiversitydata.nl/naturalis/specimen/U.1452536",NA,"U.1452536",NA,NA,NA,NA,"Pimenta racemosa var. ozua (Urb. & Ekman) Landrum","ozua",NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Mejía, MM; Pimentel, J; García, R 1420",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,"República Dominicana: Cordillera Central: Prov. Santiago Rodriguez, 25.9 km al sur de Monción orilla del río Gallo, a Lps Ramones.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452536/format/large"
"2270677610","Pimenta racemosa var. racemosa",18.3341,-64.7287,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.838+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Saint John",1985,8,8,"1985-08-08",220,220,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.838+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767282","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767282","none","none",FALSE,NA,"F. Grifo; John M. Matuszak",NA,"WGS84","Magnoliopsida","VI","none","none","LATIN_AMERICA","Virgin Islands (U.S.)","NORTH_AMERICA",NA,"767282",NA,NA,NA,"Plants","2270677610","24383c02-0d40-4447-a1cf-c57d66a940ff","51649","ASU0056951","ASU",NA,NA,NA,"Pimenta racemosa var. racemosa","racemosa",500,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,"24383c02-0d40-4447-a1cf-c57d66a940ff",NA,"Estate Bordeaux, Bordeaux Mountains.",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,"224385","marisin","var.",NA,NA,NA,NA,NA,"jssharpe","reviewed - high confidence","georef batch tool 2012-07-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056951_lg.jpg"
"2270679699","Pimenta racemosa var. terebinthina (Burret) Landrum",19,-69.5167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.829+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186106,6,7707728,220,690,5014,3186060,3186096,3186106,"Pimenta racemosa var. terebinthina (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED","EN",NA,"NORTH_AMERICA","El Seibo",1985,8,7,"1985-08-07",219,219,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.829+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767365","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767365","none","none",TRUE,NA,"Mejia; J. Pimentel, R. Garcia",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767365",NA,NA,NA,"Plants","2270679699","02bd28c2-fb51-4eff-960c-b058fba2ec34","51650","ASU0056967","ASU",NA,NA,NA,"Pimenta racemosa var. terebinthina (Burret) Landrum","terebinthina",NA,"3.5m fruto amarillo-azuloso cuando maduro.",NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"35525",NA,NA,NA,"Los Haitises",NA,NA,NA,NA,NA,NA,250,50,"0bbd7d8f-706c-4e2a-9505-58b142356450","Bosque latifoliado y humedo sobre las cimas de los mogotes calcareos.",NA,"02bd28c2-fb51-4eff-960c-b058fba2ec34",NA,"Aprox. 2km al oeste de la caseta de guardaparques en Monte Bonito (de Trepada alta).",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruits",NA,NA,NA,NA,NA,NA,"149212","marisin","var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056967_lg.jpg"
"1930005051","Pimenta racemosa var. terebinthina (Burret) Landrum",19,-69.5,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:06.056+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186106,6,7707728,220,690,5014,3186060,3186096,3186106,"Pimenta racemosa var. terebinthina (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED","EN",NA,"NORTH_AMERICA","El Seibo",1985,8,6,"1985-08-06",218,218,NA,"2024-07-21T05:16:06.056+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1689273","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"9e77af38-b2b2-47ad-900d-0d6c11dc7a3b","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","9e77af38-b2b2-47ad-900d-0d6c11dc7a3b",NA,"06 Aug 1985",NA,"NY","1930005051","9e77af38-b2b2-47ad-900d-0d6c11dc7a3b",NA,"1437959","NY",NA,NA,NA,"Pimenta racemosa var. terebinthina (Burret) Landrum","terebinthina",NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","35450",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"Los Haitises: frenta a la Costera de Guardaparques de Monte Bonito (de Trepada Alta), Parque Nacional Los Haitises.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"656-820 ft",NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/489/224/01437959.jpg"
"2515604948","Pimenta racemosa var. terebinthina (Burret) Landrum",19,-69.51667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.408+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186106,6,7707728,220,690,5014,3186060,3186096,3186106,"Pimenta racemosa var. terebinthina (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED","EN",NA,"NORTH_AMERICA",NA,1985,8,7,"1985-08-07",219,219,NA,"2024-07-18T23:54:58.408+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1452540@BRAHMS","none","none",TRUE,NA,"Mejía MM; Pimentel J; García R",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","EUROPE","Naturalis Biodiversity Center","U.1452540@BRAHMS",NA,NA,NA,"Botany","2515604948","https://data.biodiversitydata.nl/naturalis/specimen/U.1452540",NA,"U.1452540",NA,NA,NA,NA,"Pimenta racemosa var. terebinthina (Burret) Landrum","terebinthina",NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Mejía, MM; Pimentel, J; García, R 35525",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,"República Dominicana: Los Haitises: Prov. El Seibo: 2 km al ''Oeste'' de la Caseta de Guardaparques en Monte Bonito (de Trepada ALta), Parque Nacional Los Haitises.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1452540/format/large"
"1929773908","Pimenta racemosa (Mill.) J.W.Moore",18.39161,-66.05516,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:16.257+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186096,6,7707728,220,690,5014,3186060,3186096,3186096,"Pimenta racemosa (Mill.) J.W.Moore","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","SPECIES","ACCEPTED","LC","1984-01-01T00:00:00","NORTH_AMERICA","San Juan",1984,3,NA,"1984-03",NA,NA,NA,"2024-07-21T05:14:16.257+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015565","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"8e0e4510-4343-4cc2-995e-6877b78efd85","none","none",FALSE,"Vascular plants","A. H. Liogier","A. H. Liogier","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","8e0e4510-4343-4cc2-995e-6877b78efd85",NA,"Mar 1984",NA,"NY","1929773908","8e0e4510-4343-4cc2-995e-6877b78efd85",NA,"946475","NY",NA,NA,NA,"Pimenta racemosa (Mill.) J.W.Moore",NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","35114",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"In Botanic Garden, Río Piedras.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,"Google Earth",NA,NA,NA,"2008-06-16",NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/204/284/v-247-00946475.jpg"
"1929006646","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.155975,-66.988822,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:50.265+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED",NA,"1984-01-01T00:00:00","NORTH_AMERICA",NA,1984,6,13,"1984-06-13",165,165,NA,"2024-07-21T05:13:50.265+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015752","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"579c66fb-a775-43ff-a00a-669f8805ef9c","none","none",TRUE,"Vascular plants","A. H. Liogier","A. H. Liogier","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","579c66fb-a775-43ff-a00a-669f8805ef9c",NA,"13 Jun 1984",NA,"NY","1929006646","579c66fb-a775-43ff-a00a-669f8805ef9c",NA,"946471","NY",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","grisea",NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","35175",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","In woods.",NA,NA,NA,"Maricao State Forest.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"2625 ft",NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,"Google Earth",NA,NA,NA,"2009-05-07",NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/204/280/v-247-00946471.jpg"
"2270679840","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.5667,-70.4833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.804+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","Peravia",1984,6,21,"1984-06-21",173,173,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.804+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767330","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767330","none","none",FALSE,NA,"T. Zanoni; J. Pimentel, R. Garcia, M. Mejia",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767330",NA,NA,NA,"Plants","2270679840","6d6d63a5-b50e-4c15-bc33-eeb167a1cd2a","51646","ASU0056931","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","grisea",NA,"4m; esteriles; hoja de olor de 'ozua' cuando herida.",NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"30764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754,154,"0bbd7d8f-706c-4e2a-9505-58b142356450","Laderas sur y suroeste; bosque latifoliado no humedo, algunos arboles recortados.",NA,"6d6d63a5-b50e-4c15-bc33-eeb167a1cd2a",NA,"Cordillera Central: Loma Redonda, al N de El Naranjal (de San Jose de Ocoa).",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","sterile",NA,NA,NA,NA,NA,NA,"188143","marisin","var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056931_lg.jpg"
"2270676948","Pimenta racemosa var. grisea (Kiaersk.) Fosberg",18.45,-70.2333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.583+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186102,6,7707728,220,690,5014,3186060,3186096,3186102,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED",NA,NA,"NORTH_AMERICA","San Cristobal",1984,6,26,"1984-06-26",178,178,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.583+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767333","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767333","none","none",FALSE,NA,"M. Mejia; J. Pimentel, R. Garcia",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767333",NA,NA,NA,"Plants","2270676948","b193ae61-1a41-4d26-8502-0fa7c153ec2e","51646","ASU0056902","ASU",NA,NA,NA,"Pimenta racemosa var. grisea (Kiaersk.) Fosberg","grisea",NA,"Arbolito de 4m de alto; hojas aromaticas, botones verdes.",NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","Suelo serpentino con intrusivo de calizas.",NA,"b193ae61-1a41-4d26-8502-0fa7c153ec2e",NA,"Cordillera Central: 6km al oeste de Cambita Carabito, en Huamachon al norte del puente Juan Roman, proximo a Mucha Agua.",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","flowers",NA,NA,NA,NA,NA,NA,"176993","marisin","var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ecologicallyOccursWith: Petitia deminguensis|ecologicallyOccursWith: Coccoloba diversifolia y pubescens|ecologicallyOccursWith: Coccothrinax|ecologicallyOccursWith: Bumelia salicifolia",NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056902_lg.jpg"
"2270678885","Pimenta racemosa var. racemosa",19.788583,-70.677482,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.777+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223907,6,7707728,220,690,5014,3186060,3186096,7223907,"Pimenta racemosa var. racemosa","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pimenta","Pimenta racemosa","Pimenta","racemosa","VARIETY","ACCEPTED",NA,"1987-01-01T00:00:00","NORTH_AMERICA","Puerto Plata",1984,7,17,"1984-07-17",199,199,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.777+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=767283","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"767283","none","none",TRUE,NA,"T. Zanoni; J. Pimentel, R. Garcia","L.R. Landrum, 1987.","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"767283",NA,NA,NA,"Plants","2270678885","ee853423-8e1f-493b-b80a-541f1e0215c7","51649","ASU0056950","ASU",NA,NA,NA,"Pimenta racemosa var. racemosa","racemosa",301,"Arbol 8-9m de alto; fruto verde; hoja odorifera; cultivado; 'bay rum'",NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"31129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,"ee853423-8e1f-493b-b80a-541f1e0215c7",NA,"Ciudad Puerto Plata: en el jardin de la residencia de Luis Ariza-Julia. Ave Luis Ginebra No. 47.",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Pimenta|Pimenta racemosa","a2e32c87-d320-4a01-bafd-a9182ae2e191","fruits",NA,NA,NA,NA,NA,NA,"149220","marisin","var.",NA,NA,NA,NA,NA,"ksanderford","reviewed - high confidence","georef batch tool 2012-07-05; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0056/ASU0056950_lg.jpg"
