"key","scientificName","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","gadm","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","isSequenced","identifier","facts","relations","isInCluster","recordedBy","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","georeferenceProtocol","municipality","locality","eventRemarks","collectionCode","gbifID","occurrenceID","taxonRemarks","catalogNumber","higherClassification","name","identifiedBy","decimalLatitude","decimalLongitude","geodeticDatum","stateProvince","modified","references","institutionKey","collectionKey","associatedOccurrences","http...unknown.org.recordID","county","taxonID","institutionCode","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","collectionID","otherCatalogNumbers","verbatimEventDate","georeferenceRemarks","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","individualCount","lifeStage","datasetName","institutionID","preparations","rightsHolder","informationWithheld","nomenclaturalCode","verbatimLocality","disposition","locationRemarks","previousIdentifications","ownerInstitutionCode","reproductiveCondition","islandGroup","island","elevationAccuracy","infraspecificEpithet","dateIdentified","fieldNumber","language","type","identificationID","organismID","accessRights","georeferencedDate","verbatimElevation","associatedTaxa","nomenclaturalStatus","bibliographicCitation","identificationQualifier","distanceFromCentroidInMeters","dynamicProperties","identificationRemarks","typeStatus","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","materialSampleID","verbatimIdentification","locationID","eventID","verbatimTaxonRank","datasetID","fieldNotes","footprintSRS","typifiedName","media_url","license"
"1928845350","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:41.792+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1968,8,22,"1968-08-22",235,235,"2024-07-21T05:15:41.792+00:00",FALSE,"4c33dccf-1169-451d-a88c-7467bbf86273","none","none",TRUE,"A. H. Liogier","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","12297","4c33dccf-1169-451d-a88c-7467bbf86273",NA,"Georeferencing Quick Reference Guide, Version 2012",NA,"Near the river, on banks, Boca de Yuma.",NA,"NY","1928845350","4c33dccf-1169-451d-a88c-7467bbf86273",NA,"1434913",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.377242,-68.614383,"WGS84","La Altagracia",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677059","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"22 Aug 1968",NA,NA,NA,NA,"Google Maps (map data 2020); MaNIS Georef. Calculator",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2020-10-16","0 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/417/v-247-01434913.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1928147270","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:27.164+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1968,NA,NA,"1968-01-22/1968-02-24",22,55,"2024-07-21T05:13:27.164+00:00",FALSE,"1af411d5-338c-4709-aaf2-dbe510dd5e1f","none","none",FALSE,"R. O. Woodbury","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","M202","1af411d5-338c-4709-aaf2-dbe510dd5e1f",NA,NA,NA,"Mona Island. Cerezos.",NA,"NY","1928147270","1af411d5-338c-4709-aaf2-dbe510dd5e1f",NA,"946234",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.082888,-67.89274,"WGS84","Mayagüez",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012661","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"22 Jan 1968 - 24 Feb 1968",NA,NA,NA,NA,"Google Earth",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2010-10-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/481/v-247-00946234.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1930649740","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:13.390+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1965,10,5,"1965-10-05",278,278,"2024-07-21T05:16:13.390+00:00",FALSE,"cbe05e1a-6c01-467b-87e6-9bd2ce2de04b","none","none",FALSE,"B. A. Lavastre","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","1962","cbe05e1a-6c01-467b-87e6-9bd2ce2de04b","Coastal thickets","Georeferencing Quick Reference Guide, Version 2012",NA,"Boca Chica",NA,"NY","1930649740","cbe05e1a-6c01-467b-87e6-9bd2ce2de04b",NA,"1434914",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.456149,-69.610338,"WGS84",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677060","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"05 Oct 1965",NA,NA,NA,NA,"Google Maps (map data 2018); MaNIS Georef. Calculator",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2019-01-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/418/v-247-01434914.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"912286285","Calyptranthes costaricensis O.Berg","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.392+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181678,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","costaricensis","SPECIES","SYNONYM","NE",2525,"NORTH_AMERICA",NA,NA,1965,11,11,"1965-11-11T00:00",315,315,"2024-08-02T01:14:34.392+00:00",FALSE,"K000330884","none","none",FALSE,"Bernardi, L.","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE","10520","K000330884",NA,"Gazetteer",NA,"Volcan Poas",NA,"Herbarium","912286285","http://specimens.kew.org/herbarium/K000330884",NA,"K000330884","Myrtaceae","Calyptranthes costaricensis O.Berg","Bernardi, L.",10.183333,-84.216667,"WGS84",NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/8d3cc4510010fb9d413fac979f14ef14.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1929194941","Calyptranthes pallens (Poir.) Griseb.","cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:55.187+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1964,3,30,"1964-03-30",90,90,"2024-07-21T05:13:55.187+00:00",FALSE,"64f078de-b9e0-4d60-98cf-6520685871aa","none","none",FALSE,"A. H. Liogier","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","10768","64f078de-b9e0-4d60-98cf-6520685871aa","Wet forest.",NA,NA,"Maricao State Forest.",NA,"NY","1929194941","64f078de-b9e0-4d60-98cf-6520685871aa",NA,"946242",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.155975,-66.988822,"WGS84",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012645","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"30 Mar 1964",NA,NA,NA,NA,"Google Earth",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2009-05-07","2625 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/489/v-247-00946242.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1928601250","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:26.454+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1964,6,10,"1964-06-10",162,162,"2024-07-21T05:15:26.454+00:00",FALSE,"3af01535-2633-4ff8-af63-4a1d5c546275","none","none",FALSE,"B. A. Lavastre","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","1677","3af01535-2633-4ff8-af63-4a1d5c546275","Thickets, near seashore","Georeferencing Quick Reference Guide, Version 2012",NA,"Hispaniola Guayacanes",NA,"NY","1928601250","3af01535-2633-4ff8-af63-4a1d5c546275",NA,"1434940",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.45063,-69.43347,"WGS84",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677086","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"10 Jun 1964",NA,NA,NA,NA,"Google Maps (map data 2019); Manis Georef. Calculator",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2019-07-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/472/444/v-247-01434940.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"122915224","Calyptranthes pallens (Poir.) Griseb.","cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862",NA,"40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:50.349+00:00",275,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,"United States of America|Florida|Miami-Dade",1963,5,1,"1963-05-01",121,121,"2024-01-24T21:04:50.349+00:00",FALSE,"20156F33-6BB5-4DCD-A613-0C9A8DE46C8A","none","none",FALSE,"F. C. Craighead","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"20156F33-6BB5-4DCD-A613-0C9A8DE46C8A",NA,NA,NA,NA,NA,"Herbarium","122915224","20156F33-6BB5-4DCD-A613-0C9A8DE46C8A",NA,"11121","Plantae | Magnoliophyta | Myrtaceae","Calyptranthes pallens (Poir.) Griseb.",NA,25.609,-80.4987,"WGS84","Florida",NA,NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,"Miami-Dade",NA,"FTG",NA,NA,NA,NA,NA,NA,NA,72324,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:15568",NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject","187673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/11121.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"122916576","Calyptranthes pallens (Poir.) Griseb.","cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862",NA,"40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:00.309+00:00",275,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,"United States of America|Florida|Miami-Dade",1963,6,28,"1963-06-28",179,179,"2024-01-24T21:05:00.309+00:00",FALSE,"58E6EBAF-0678-4E5E-B61B-04849832906B","none","none",FALSE,"F. C. Craighead","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"58E6EBAF-0678-4E5E-B61B-04849832906B",NA,NA,NA,NA,NA,"Herbarium","122916576","58E6EBAF-0678-4E5E-B61B-04849832906B",NA,"36016","Plantae | Magnoliophyta | Myrtaceae","Calyptranthes pallens (Poir.) Griseb.",NA,25.609,-80.4987,"WGS84","Florida",NA,NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,"Miami-Dade",NA,"FTG",NA,NA,NA,NA,NA,NA,NA,72324,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:15568",NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject","177242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/36016.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1929517147","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:55.083+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1963,6,28,"1963-06-28",179,179,"2024-07-21T05:15:55.083+00:00",FALSE,"7bd1443e-ab52-45e5-80c0-1411de0739f0","none","none",FALSE,"A. H. Liogier","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","9777","7bd1443e-ab52-45e5-80c0-1411de0739f0","Dense woods.",NA,NA,"Guavate",NA,"NY","1929517147","7bd1443e-ab52-45e5-80c0-1411de0739f0",NA,"946236",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.127934,-66.076,"WGS84",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012654","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"28 Jun 1963",NA,NA,NA,NA,"Google Earth",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2010-03-26","1969 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/483/v-247-00946236.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"122916155","Calyptranthes pallens (Poir.) Griseb.","cdc,gass84,cdumi,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862",NA,"40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:15.801+00:00",275,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,"United States of America",1963,7,25,"1963-07-25",206,206,"2024-01-24T21:05:15.801+00:00",FALSE,"57F33354-CDD7-4536-9A1F-5DBA2D761438","none","none",FALSE,"R. W. Read","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","908","57F33354-CDD7-4536-9A1F-5DBA2D761438",NA,NA,NA,NA,NA,"Herbarium","122916155","57F33354-CDD7-4536-9A1F-5DBA2D761438",NA,"1832","Plantae | Magnoliophyta | Myrtaceae","Calyptranthes pallens (Poir.) Griseb.",NA,44.7316,-93.178,"WGS84",NA,NA,NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,NA,NA,"FTG",NA,NA,NA,NA,NA,NA,NA,NA,"USFWI",NA,"GEOLocate",NA,NA,NA,"urn:lsid:biocol.org:col:15568",NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject","166048",NA,NA,"2021-07-20 08:49:40.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/1832.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1929616749","Calyptranthes pallens (Poir.) Griseb.","cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:15.794+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1963,7,9,"1963-07-09",190,190,"2024-07-21T05:14:15.794+00:00",FALSE,"82d81f77-b5a6-4134-9ba6-e89f4c45cb31","none","none",FALSE,"A. H. Liogier","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","9822","82d81f77-b5a6-4134-9ba6-e89f4c45cb31","Serpentine soil, in woods.",NA,NA,NA,NA,"NY","1929616749","82d81f77-b5a6-4134-9ba6-e89f4c45cb31",NA,"946241",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.173115,-66.93309,"WGS84","Maricao",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012646","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"09 Jul 1963",NA,NA,NA,NA,"Google Earth",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2009-05-06","2297 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/488/v-247-00946241.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
"1929751499","Calyptranthes pallens (Poir.) Griseb.","mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:15.613+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3181673,6,7707728,220,690,5014,3173889,10841740,10841740,"Myrcia neopallens A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neopallens","Calyptranthes","pallens","SPECIES","SYNONYM","NE",NA,"NORTH_AMERICA",NA,NA,1963,7,3,"1963-07-03",184,184,"2024-07-21T05:14:15.613+00:00",FALSE,"8c6fa439-0d35-4207-aae5-9327b462f46e","none","none",TRUE,"A. H. Liogier","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","9790","8c6fa439-0d35-4207-aae5-9327b462f46e","Limestone hills.",NA,NA,"Limestone hills.",NA,"NY","1929751499","8c6fa439-0d35-4207-aae5-9327b462f46e",NA,"946237",NA,"Calyptranthes pallens (Poir.) Griseb.",NA,18.438029,-66.392925,"WGS84","Vega Baja",NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012652","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,"NY",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"03 Jul 1963",NA,NA,NA,NA,"Google Earth",NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","The New York Botanical Garden",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,"2009-12-29","164-197 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/484/v-247-00946237.jpg","http://creativecommons.org/licenses/by-sa/3.0/"
