"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","dynamicProperties","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","occurrenceRemarks","name","references","preparations","nomenclaturalCode","verbatimEventDate","county","language","type","verbatimElevation","collectionID","individualCount","higherGeography","habitat","higherClassification","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","lifeStage","gadm","organismQuantity","organismQuantityType","fieldNotes","informationWithheld","verbatimLocality","disposition","previousIdentifications","ownerInstitutionCode","reproductiveCondition","elevationAccuracy","associatedOccurrences","identificationQualifier","identificationRemarks","georeferenceSources","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","locationRemarks","bibliographicCitation","fieldNumber","typeStatus","typifiedName","recordedByIDs.type","recordedByIDs.value","media_url","license"
"1929699303","Calycolpus calophyllus (Kunth) O.Berg",0.55,-67.383333,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:57.803+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC","1988-01-01T00:00:00",NA,"SOUTH_AMERICA","Amazonas",1987,11,4,"1987-11-04",308,308,NA,"2024-07-21T05:15:57.803+00:00",FALSE,"88c1892a-7976-4eb2-af0a-75fae6eb36d9","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"D. C. Daly","M. L. Kawasaki","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","5588","88c1892a-7976-4eb2-af0a-75fae6eb36d9","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"R. Negro, rio Cubate, tributary of rio Içana, 10m. by motorboat from mouth.","NY","1929699303","88c1892a-7976-4eb2-af0a-75fae6eb36d9","01176865","NY",NA,"Calycolpus calophyllus (Kunth) O.Berg","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334741","sheet","ICN","4 Nov 1987","São Gabriel da Cachoeira Mun.","en","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/330/449/v-247-01176865.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1928019748","Calycolpus calophyllus (Kunth) O.Berg",-3.03,-60.58,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:10.836+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC","1987-01-01T00:00:00",NA,"SOUTH_AMERICA","Amazonas",1986,4,21,"1986-04-21",111,111,NA,"2024-07-21T05:13:10.836+00:00",FALSE,"11def8fb-ad90-4763-b61d-4c865c79d032","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. T. Prance","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","30058","11def8fb-ad90-4763-b61d-4c865c79d032","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Campo Amélia (Fazenda Belo Horizonte), entre Ig. Acajatuba e margem direita do Rio Negro","NY","1928019748","11def8fb-ad90-4763-b61d-4c865c79d032","01176866","NY",NA,"Calycolpus calophyllus (Kunth) O.Berg","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1410867","sheet","ICN","21 Apr 1986",NA,"en","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/330/450/v-247-01176866.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1928130554","Calycolpus calophyllus (Kunth) O.Berg",-3.03,-60.58,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:29.532+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC","1987-01-01T00:06:50",NA,"SOUTH_AMERICA","Amazonas",1986,4,21,"1986-04-21",111,111,NA,"2024-07-21T05:13:29.532+00:00",FALSE,"19bba4b4-c106-4fec-97fd-b1cd08f9bac8","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. T. Prance","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","30056","19bba4b4-c106-4fec-97fd-b1cd08f9bac8","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Campo Amélia (Fazenda Belo Horizonte), entre Ig. Acajatuba e margem direita do Rio Negro","NY","1928130554","19bba4b4-c106-4fec-97fd-b1cd08f9bac8","01176863","NY",NA,"Calycolpus calophyllus (Kunth) O.Berg","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1410856","sheet","ICN","21 Apr 1986",NA,"en","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/330/447/v-247-01176863.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"2270674314","Calycolpus calophyllus (Kunth) O.Berg",-3.03333,-60.5833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.497+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC","1986-01-01T00:00:00",NA,"SOUTH_AMERICA","Amazonas",1986,4,21,"1986-04-21",111,111,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.497+00:00",FALSE,"761989","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"148709","Prance; B. Nelson, L.O.A. Teixeira, I.L. do Amaral and J. Revilla","L.R. Landrum, 1986","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"30-58","761989",NA,NA,NA,"Brasil, Amazonas; campo Amelia (Faz. Belo Horizonte), entre ig. Acajatuba e margem direito do rio Negro.","Plants","2270674314","a5f00b4d-3fe4-4cbc-afe4-b0b86e4041cd","ASU0008687","ASU","Loc 4, ov/loc 28, stamens +/- 160; shield shaped placenta. Anthers with 15-26 glands.; Arvore, 5m alto, petalas brancas.","Calycolpus calophyllus (Kunth) O.Berg","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761989",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"Extenso campo arenoso, solo argiloso, impermeavel.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calycolpus","a5f00b4d-3fe4-4cbc-afe4-b0b86e4041cd","33993","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008687_lg.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"2270675244","Calycolpus calophyllus (Kunth) O.Berg",-3.03333,-60.5833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.595+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC","1987-01-01T00:00:00",NA,"SOUTH_AMERICA","Amazonas",1986,4,21,"1986-04-21",111,111,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.595+00:00",FALSE,"761991","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"148562","Prance; B. Nelson, L.O.A Teixeira, I.L. do Amaral and J. Revilla.","L.R. Landrum, 1987.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"30-30056","761991",NA,NA,NA,"Brasil, Amazonas; campo Amelia (Faz. Belo Horizonte), entre ig. Acajatuba e margem direito do rio Negro.","Plants","2270675244","3cbadb77-758b-411a-9e2e-7ca93d078cb8","ASU0008685","ASU","large calyx-lobes; Arvoreta, 4m alto, petalas brancas, frutos de cor verde. Na margem campo/mata.","Calycolpus calophyllus (Kunth) O.Berg","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761991",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"Extenso graminoso na terra firme; solo argiloso, impermeavel.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calycolpus","3cbadb77-758b-411a-9e2e-7ca93d078cb8","33993","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flowers & fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008685_lg.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"2270672925","Calycolpus calophyllus (Kunth) O.Berg",5.2,-67.8333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.526+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC","1989-01-01T00:00:00",110,"SOUTH_AMERICA","Vichada",1985,3,1,"1985-03-01",60,60,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.526+00:00",FALSE,"761990","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"154586","Zarucchi; Cesar E. Barbosa","L.R. Landrum, 1989","WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA",NA,"3511","761990",NA,NA,NA,"Vichada: Parque Nacional Natural 'El Tuparro', on granitic outcrops between the mouth of the Rio Tuparro to Raudal Maipures along the Rio Orinoco.","Plants","2270672925","0e89199c-a8f8-4a2b-99b1-44f07e68c7ef","ASU0008684","ASU","Tree 4m x 12 DBH; flowers white.","Calycolpus calophyllus (Kunth) O.Berg","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761990",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calycolpus","0e89199c-a8f8-4a2b-99b1-44f07e68c7ef","33993","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flowers",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008684_lg.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"2270671035","Calycolpus calophyllus (Kunth) O.Berg",0.85,-65.95,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:04.867+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Rio Negro",1984,3,15,"1984-03-15",75,75,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:04.867+00:00",FALSE,"758118","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"146423","Liesner",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"16702","758118",NA,NA,NA,"Territorio Federal Amazonas: departamento Rio Negro. Cerro de La Neblina Camp IV. 15km NNE of Pico Phelps. North branch of river in canyon.","Plants","2270671035","8922558a-8467-4e7d-a04d-dc82e5d97be6","ASU0008686","ASU","1m shrub. Flowers white, mostly in bud.","Calycolpus calophyllus (Kunth) O.Berg","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=758118",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calycolpus","8922558a-8467-4e7d-a04d-dc82e5d97be6","33993","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flowers",NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=bb886f35-a890-4820-9fdb-710b70e114f5","cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008686_lg.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1456237176","Calycolpus calophyllus (Kunth) O.Berg",3.66,-65.75,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:37.789+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,205,"SOUTH_AMERICA","Amazonas",1982,2,NA,"1982-02-07/1982-02-08",38,39,"2019-01-10T04:09:00.000+00:00","2024-08-02T12:39:37.789+00:00",FALSE,"http://n2t.net/ark:/65665/38cc8d31a-cb52-4418-8102-df4e3b7ef39d","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"J. Steyermark, M. Guariglia P., N. H. Holmgren, J. L. Luteyn & S. A. Mori",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"126227","http://n2t.net/ark:/65665/38cc8d31a-cb52-4418-8102-df4e3b7ef39d","urn:lsid:biocol.org:col:15463",NA,NA,"Caño Negro, río arriba desde la confluencia con el río Cunucunuma","US","1456237176","http://n2t.net/ark:/65665/38cc8d31a-cb52-4418-8102-df4e3b7ef39d","US 3031099","US",NA,"Calycolpus calophyllus (Kunth) O.Berg",NA,NA,NA,"7-Feb-82 to 8-Feb-82","Atabapo",NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",1,"South America - Neotropics, Venezuela, Amazonas, Atabapo",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,"Flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3f8d7a5c0-ed5e-4739-93b8-fef44d12f2c9","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"2515553345","Calycolpus calophyllus (Kunth) O.Berg",3.93333,-67.13333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.579+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1978,2,14,"1978-02-14",45,45,NA,"2024-07-18T23:54:58.579+00:00",FALSE,"U.1440916@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,NA,"Huber O",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","EUROPE","Naturalis Biodiversity Center","Huber, O 1728","U.1440916@BRAHMS","Naturalis Biodiversity Center",NA,NA,"Arbolito de unos 5 m de alto, al borde del bosquw, T.F. Amazonas: Dept. Atabapo, Sabanas de Sta. Barabara.","Botany","2515553345","https://data.biodiversitydata.nl/naturalis/specimen/U.1440916","U.1440916",NA,NA,"Calycolpus calophyllus (Kunth) O.Berg",NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1440916/format/large","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
"1930530445","Calycolpus calophyllus (Kunth) O.Berg",-0.1483,-66.9356,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:33.580+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3177632,6,7707728,220,690,5014,3177606,3177632,3177632,"Calycolpus calophyllus (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus calophyllus","Calycolpus","calophyllus","SPECIES","ACCEPTED","LC","1972-01-01T00:00:00",NA,"SOUTH_AMERICA","Amazonas",1971,11,2,"1971-11-02",306,306,NA,"2024-07-21T05:14:33.580+00:00",FALSE,"c3652390-1d5d-499c-82cb-7d7da1085fec","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. T. Prance","R. McVaugh","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","16013","c3652390-1d5d-499c-82cb-7d7da1085fec","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Rio Negro above Camanaus","NY","1930530445","c3652390-1d5d-499c-82cb-7d7da1085fec","01176864","NY",NA,"Calycolpus calophyllus (Kunth) O.Berg","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1334083","sheet","ICN","2 Nov 1971",NA,"en","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"! L. R. Landrum (ASU), 2005","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/330/448/v-247-01176864.jpg","Partial images provided by this server are released under the Creative Commons cc-by-sa 3.0 (generic) licence [https://creativecommons.org/licenses/by-sa/3.0/de/]. Please credit images to BGBM following our citation guidelines [https://ww2.bgbm.org/Herbarium/cite.cfm]. If you would like to use images in a format or resolution which is not provided here, please contact us (d.roepert[at]bgbm.org)."
