"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","networkKeys","elevation","institutionKey","collectionKey","preparations","institutionID","fieldNotes","county","fieldNumber","projectId","individualCount","elevationAccuracy","eventRemarks","nomenclaturalStatus","recordNumber","nomenclaturalCode","locality","type","ownerInstitutionCode","bibliographicCitation","collectionID","datasetID","recordedByIDs.type","recordedByIDs.value","eventID","habitat","language","verbatimIdentification","accessRights","higherClassification","gadm","identifiedByIDs.type","identifiedByIDs.value","locationRemarks","otherCatalogNumbers","dynamicProperties","municipality","occurrenceRemarks","higherGeography","media_url","license"
"438321503","Eugenia brongniartiana Guillaumin",-20.76001,164.44861,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.515+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1986,12,11,"1986-12-11",345,345,"2017-06-15T11:46:38.000+00:00","2024-07-31T15:50:13.515+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00500656","none","none",TRUE,NA,"Jaffré, T.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00500656",NA,NA,"Tinip : région de Ouaco","P","438321503","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00500656",NA,"P00500656","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4-5 mètres",NA,"2808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14414209311396eQFQzOusDSCrryf","http://creativecommons.org/licenses/by/4.0/"
"437655367","Eugenia brongniartiana Guillaumin",-20.76001,164.44861,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:58.773+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1986,12,11,"1986-12-11",345,345,"2016-01-18T14:42:34.000+00:00","2024-07-31T15:50:58.773+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00637534","none","none",TRUE,NA,"Jaffré, T.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00637534",NA,NA,"Tinip : région de Ouaco","P","437655367","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00637534",NA,"P00637534","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4-5 mètres",NA,"2808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420931947LUYbxszeH3Pgtiim","http://creativecommons.org/licenses/by/4.0/"
"4520925287","Eugenia brongniartiana Guillaumin",-20.834909,164.475889,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140","8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:24.096+00:00",29,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Grand Terre, Province Nord",1983,1,8,"1983-01-08",8,8,"2023-04-28T00:35:10.000+00:00","2024-07-30T01:23:24.096+00:00","https://collections.tepapa.govt.nz/object/1388189",FALSE,"tepapa:collection/object/1388189","none","none",FALSE,"WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","Gordon McPherson","nom. rev.","WGS84","Magnoliopsida","NC",NA,"none","OCEANIA","New Caledonia","OCEANIA","Museum of New Zealand Te Papa Tongarewa","tepapa:collection/object/1388189",NA,"08 Jan 1983",NA,"WELT","4520925287","tepapa:collection/object/1388189",NA,"SP102111","NMNZ",NA,NA,"tepapa:collection/identification/1388189/74054","Eugenia brongniartiana Guillaumin",NA,NA,100,"2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,"https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","[Map co-ordinates are derived from Ouaco, and only approximate.] | Original altitude: ca. 100m",NA,NA,NA,NA,NA,NA,NA,"5348","ICBN","North of Voh, near Ouaco, Scrub above Tinip River.","PhysicalObject","NMNZ",NA,"https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550","tepapa:collection/dataset/plants","WIKIDATA","https://www.wikidata.org/wiki/Q2167790","tepapa:collection/fieldcollection/265549","Scrub above river.","en","Eugenia brongniartiana Guillaumin","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Eugenia | brongniartiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/706043/preview","http://creativecommons.org/licenses/by/4.0/"
"694609392","Eugenia brongniartiana Guillaumin",-21.86,165.96472,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:15.278+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1983,11,10,"1983-11-10",314,314,"2015-09-05T03:50:57.000+00:00","2024-07-31T15:51:15.278+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094256","none","none",TRUE,NA,"MacKee, H.S.|Cherrier, Leg : J.F.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094256",NA,NA,"Haute Ouaménie","P","694609392","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094256",NA,"P05094256","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",150,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste ; feuilles vert foncé en dessus, vert clair en dessous; boutons floraux verts",NA,"41686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421522845QicUy3dIWPD15wz2","http://creativecommons.org/licenses/by/4.0/"
"1212579367","Eugenia brongniartiana Guillaumin",-22.20417,166.49167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.563+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1982,1,31,"1982-01-31",31,31,"2016-01-20T22:51:36.000+00:00","2024-07-31T15:50:22.563+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089782","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089782",NA,NA,"Yahoué près de Nouméa","P","1212579367","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089782",NA,"P02089782","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",100,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 5 mètres; feuilles vert foncé en dessus, vert clair en dessous; inflorescences nombreuses tout le long de la tige; sépales vert pâle, pétales blanc pur; anthères jaunes pâle; fleurs légèrement odorantes",NA,"40215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453326687454ZOl6NRM1eE94kolN","http://creativecommons.org/licenses/by/4.0/"
"1212579344","Eugenia brongniartiana Guillaumin",-22.20417,166.49167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.461+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1982,1,31,"1982-01-31",31,31,"2000-01-19T14:55:49.000+00:00","2024-07-31T15:50:22.461+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089783","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089783",NA,NA,"Yahoué près de Nouméa","P","1212579344","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089783",NA,"P02089783","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",100,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 5 mètres; feuilles vert foncé en dessus, vert clair en dessous; inflorescences nombreuses tout le long de la tige; sépales vert pâle, pétales blanc pur; anthères jaunes pâle; fleurs légèrement odorantes",NA,"40215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14533225661833RBKc7atWK3o8Luy","http://creativecommons.org/licenses/by/4.0/"
"439321298","Eugenia brongniartiana Guillaumin",-22.25111,166.78111,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.842+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1981,9,15,"1981-09-15",258,258,"2015-09-05T06:40:53.000+00:00","2024-07-31T15:50:13.842+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00478281","none","none",TRUE,NA,"MacKee, H.S.|Cherrier, Leg : J.-F.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00478281",NA,NA,"Contrefort Ouest du Pic du Pin","P","439321298","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00478281",NA,"P00478281","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",350,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste cauliflore",NA,"39538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420930537jNr1WnIgARibE15I","http://creativecommons.org/licenses/by/4.0/"
"437323479","Eugenia brongniartiana Guillaumin",-22.25111,166.78111,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:12.815+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1981,9,15,"1981-09-15",258,258,"2015-09-16T23:54:31.000+00:00","2024-07-31T15:50:12.815+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00478282","none","none",TRUE,NA,"MacKee, H.S.|Cherrier, Leg : J.-F.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00478282",NA,NA,"Contrefort Ouest du Pic du Pin","P","437323479","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00478282",NA,"P00478282","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",350,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste cauliflore",NA,"39538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420930658eBCpM4r1S4mVTI71","http://creativecommons.org/licenses/by/4.0/"
"694588259","Eugenia brongniartiana Guillaumin",-20.48583,164.18278,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:38.114+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1981,12,21,"1981-12-21",355,355,"2015-11-20T14:42:24.000+00:00","2024-07-31T15:50:38.114+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094255","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094255",NA,NA,"Paagoumène","P","694588259","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094255",NA,"P05094255","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",5,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4 mètres ;  feuilles vert foncé brillant en dessus, vert clair brillant en dessous ; surtout cauliflore mais portant quelques fleurs parmi les feuilles ; fleurs blanches",NA,"40138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421522810wbO0isP3mE231iYq","http://creativecommons.org/licenses/by/4.0/"
"1212579335","Eugenia brongniartiana Guillaumin",-20.76528,164.53694,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.442+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1980,1,23,"1980-01-23",23,23,"2016-01-20T21:43:55.000+00:00","2024-07-31T15:50:22.442+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089776","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089776",NA,NA,"Base Nord-Ouest du Mont Taom","P","1212579335","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089776",NA,"P02089776","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",150,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé cauliflore de 3 mètres; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; fleurs blanches, anthères comprises",NA,"37739",NA,NA,NA,"Localement commun; fréquentées par les abeilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453322625729K9LLnE3ZjEwq9eel","http://creativecommons.org/licenses/by/4.0/"
"1258815546","Eugenia brongniartiana Guillaumin",-22.25,166.816667,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:14:29.507+00:00",340,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE","2014-01-01T00:00:00","OCEANIA",NA,1980,2,16,"1980-02-16",47,47,"2016-10-17T09:47:00.000+00:00","2024-08-02T20:14:29.507+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:1583628","none","none",FALSE,"Tropicos","Gordon McPherson","N. Snow (KSP)","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:1583628",NA,NA,NA,"Tropicos","1258815546","urn:catalog:MO:Tropicos:1583628","100189058","1583628","MO",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,NA,NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,NA,NA,NA,NA,"575",NA,2,NA,NA,"No opinion","McPherson 2438","ICNafp","Slopes of Pic de Pin, near Chute de la Madeleine, edge of forest.","PhysicalObject","MOBOT","http://www.tropicos.org/Specimen/1583628","http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages5/detailimages/TropicosImagesVol5/101756000/BACCC2B7-CE60-4C92-B0AB-7C9FA24165ED.jpg","http://creativecommons.org/licenses/by/4.0/"
"694588255","Eugenia brongniartiana Guillaumin",-20.41028,164.295,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.593+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1979,1,20,"1979-01-20",20,20,"2015-11-20T14:42:17.000+00:00","2024-07-31T15:50:37.593+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094251","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094251",NA,NA,"Néhoué : Vallée de la  Rade","P","694588255","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094251",NA,"P05094251","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",50,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé de 5 mètres ; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; fruits blancs dispersés tout le long du tronc",NA,"36438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421522714PSvgggalvAJfgzU2","http://creativecommons.org/licenses/by/4.0/"
"1212579404","Eugenia brongniartiana Guillaumin",-21.20333,165.60833,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.541+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416569,6,7707728,220,690,5014,3177662,5416569,5416569,"Eugenia brongniartiana Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia brongniartiana","Eugenia","brongniartiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1978,12,8,"1978-12-08",342,342,"2015-10-27T14:49:39.000+00:00","2024-07-31T15:50:22.541+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089774","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089774",NA,NA,"Hauteurs du Cap Bocage","P","1212579404","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089774",NA,"P02089774","MNHN",NA,NA,NA,"Eugenia brongniartiana Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",300,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste élancé de 5 mètres; feuilles vert foncé brillant en dessus, vert clair en dessous; pédicelles mauves; boutons floraux blancs",NA,"36249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453322696841FrfuS7I5IDf568gu","http://creativecommons.org/licenses/by/4.0/"
