"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","references","license","isSequenced","identifier","facts","relations","institutionKey","isInCluster","recordedBy","preparations","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","institutionID","nomenclaturalCode","verbatimEventDate","county","verbatimLocality","gbifID","occurrenceID","disposition","catalogNumber","previousIdentifications","institutionCode","ownerInstitutionCode","occurrenceRemarks","reproductiveCondition","name","decimalLatitude","decimalLongitude","continent","higherGeography","georeferencedBy","geodeticDatum","recordNumber","georeferencedDate","collectionCode","language","type","higherClassification","georeferenceSources","identificationID","coordinateUncertaintyInMeters","elevation","modified","collectionKey","otherCatalogNumbers","http...unknown.org.recordID","georeferenceRemarks","municipality","locality","taxonID","rights","accessRights","collectionID","networkKeys","habitat","eventRemarks","identifiedBy","associatedOccurrences","http...unknown.org.recordEnteredBy","individualCount","datasetName","fieldNotes","fieldNumber","recordedByIDs.type","recordedByIDs.value","acceptedNameUsage","locationRemarks","eventID","dateIdentified","typeStatus","media_url"
"1451069948","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:51.116+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1956,3,8,"1956-03-08T00:00",68,68,"2024-08-02T01:14:51.116+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000564","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Morton, J.K.",NA,"Magnoliopsida","GH","none","none","AFRICA","Ghana","EUROPE",NA,"K001000564",NA,NA,NA,NA,NA,NA,"1451069948","http://specimens.kew.org/herbarium/K001000564",NA,"K001000564",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",5.084444,-1.350833,"AFRICA",NA,NA,"WGS84","A1894",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Elmina Plains",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Shrub, woody, Fl. white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/2de1a25aeea6fcd77c405c83fe3a3ae6.jpg"
"1990243425","Eugenia myrtoides G.Don","cdc,gass84,inmafu","707e1918-0999-4f2f-9ad1-22c0be104861","0f0c387a-64ec-4eaa-b590-e09b0f11c94f","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:56:59.070+00:00","2024-08-01T17:58:23.715+00:00",290,"PRESERVED_SPECIMEN","PRESENT",7615223,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","myrtoides","SPECIES","SYNONYM","NE","Florida",NA,1953,8,19,"1953-08-19",231,231,"2024-08-01T17:58:23.715+00:00","https://sernecportal.org/portal/collections/individual/index.php?occid=8726356","http://creativecommons.org/licenses/by/4.0/",FALSE,"8726356","none","none","01165502-8b40-4ea6-8063-cd16eb5efc21",FALSE,"F. H. Sargent",NA,"Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"8726356",NA,NA,NA,"Aug. 19, 1953","Monroe",NA,"1990243425","25a87aef-7b5b-45bc-8a7d-69860bb32c03",NA,"NCSC00015571",NA,"NCSC",NA,NA,NA,"Eugenia myrtoides G.Don",25.58612,-81.022603,"NORTH_AMERICA",NA,NA,"WGS84","6649",NA,"NCSC",NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia",NA,NA,NA,NA,"2023-09-05T09:20:04.000+00:00","fce0babe-bb04-4e4a-bb8d-dab2148be63d",NA,"25a87aef-7b5b-45bc-8a7d-69860bb32c03",NA,NA,"Key Largo","64618","http://creativecommons.org/licenses/by-nc/4.0/",NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0",NA,"Hammock",NA,NA,"herbariumSpecimenDuplicate: https://sernecportal.org/portal/collections/individual/index.php?guid=bd03368e-6f0c-4309-8934-0f9208ae6662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://sernecportal.org/imglib/seinet/sernec/NCSC/NCSC00015/NCSC00015571.JPG"
"1990243445","Eugenia myrtoides G.Don","cdc,gass84,inmafu","707e1918-0999-4f2f-9ad1-22c0be104861","0f0c387a-64ec-4eaa-b590-e09b0f11c94f","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T17:56:59.070+00:00","2024-08-01T17:58:23.715+00:00",290,"PRESERVED_SPECIMEN","PRESENT",7615223,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","myrtoides","SPECIES","SYNONYM","NE","Florida",NA,1953,12,NA,"1953-12",NA,NA,"2024-08-01T17:58:23.715+00:00","https://sernecportal.org/portal/collections/individual/index.php?occid=8726357","http://creativecommons.org/licenses/by/4.0/",FALSE,"8726357","none","none","01165502-8b40-4ea6-8063-cd16eb5efc21",FALSE,"F. C. Craighead",NA,"Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"8726357",NA,NA,NA,"Dec. 1953-Feb. '54","Dade and Monroe",NA,"1990243445","4afaa3b6-9da1-4c45-8917-a7c434f835eb",NA,"NCSC00015572",NA,"NCSC",NA,NA,NA,"Eugenia myrtoides G.Don",25.616009,-80.50375,"NORTH_AMERICA",NA,NA,"WGS84","s.n.",NA,"NCSC",NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia",NA,NA,NA,NA,"2023-09-05T09:20:04.000+00:00","fce0babe-bb04-4e4a-bb8d-dab2148be63d",NA,"4afaa3b6-9da1-4c45-8917-a7c434f835eb",NA,NA,"Everglades National Park.","64618","http://creativecommons.org/licenses/by-nc/4.0/",NA,"024f44f2-a2f5-4daa-b306-c11efb5aa4d0",NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://sernecportal.org/imglib/seinet/sernec/NCSC/NCSC00015/NCSC00015572.JPG"
"1451069777","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.594+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1951,8,1,"1951-08-01T00:00",213,213,"2024-08-02T01:14:50.594+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000568","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Andol, J.E.",NA,"Magnoliopsida","GH","none","none","AFRICA","Ghana","EUROPE",NA,"K001000568",NA,NA,NA,NA,NA,NA,"1451069777","http://specimens.kew.org/herbarium/K001000568",NA,"K001000568",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",5.333333,-0.75,"AFRICA",NA,NA,"WGS84","F.H. 5552",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gold Coast",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/11c00b962803a78e8c36b3458530fad5.jpg"
"1451069783","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.261+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1951,8,1,"1951-08-01T00:00",213,213,"2024-08-02T01:14:50.261+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000570","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Andoh, J.E.",NA,"Magnoliopsida","GH","none","none","AFRICA","Ghana","EUROPE",NA,"K001000570",NA,NA,NA,NA,NA,NA,"1451069783","http://specimens.kew.org/herbarium/K001000570",NA,"K001000570",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",5.066667,-1.5,"AFRICA",NA,NA,"WGS84","F.H.5552",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Komenda Fuel Reserve, Gold Coast",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Komenda Forest Reserve","Small tree 20' high. Profuse sweet scented flowers, Fruits bluish-pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/8492c0b11a161ded3b2c6dca5e41cb40.jpg"
"1451069962","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.070+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1945,11,1,"1945-11-01T00:00",305,305,"2024-08-02T01:14:50.070+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000567","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Jones, A.P.D.; Keay, R.W.J.; Onochie, C.F.",NA,"Magnoliopsida","NG","none","none","AFRICA","Nigeria","EUROPE",NA,"K001000567",NA,NA,NA,NA,NA,NA,"1451069962","http://specimens.kew.org/herbarium/K001000567",NA,"K001000567",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",6.625555,3.438611,"AFRICA",NA,NA,"WGS84","4903",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ogun River, Olokemeji Forest Reserve",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Among rock boulders on the banks of the Ogun.","Shrub C. 8ft high. Grey-brown bark, green calyx, white corolla. Grows in clumps - looks hardy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/78f9af35f56666a44799d2373b98663b.jpg"
"1451069798","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:51.116+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1928,1,1,"1928-01-01T00:00",1,1,"2024-08-02T01:14:51.116+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000575","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Irvine, F.R.",NA,"Magnoliopsida","GH","none","none","AFRICA","Ghana","EUROPE",NA,"K001000575",NA,NA,NA,NA,NA,NA,"1451069798","http://specimens.kew.org/herbarium/K001000575",NA,"K001000575",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",5.616667,-0.233333,"AFRICA",NA,NA,"WGS84","1007",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achimota on the Accra Plains",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","grass savannah at Achimota","A shrub with erect habit; flowers small and white; fruits greenish.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/432610368a5b27ff5ee17c4d61a96119.jpg"
"1451069789","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:40.356+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1927,3,1,"1927-03-01T00:00",60,60,"2024-08-02T01:15:40.356+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000572","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Dalziel, Dr, J.M.",NA,"Magnoliopsida","GH","none","none","AFRICA","Ghana","EUROPE",NA,"K001000572",NA,NA,NA,NA,NA,NA,"1451069789","http://specimens.kew.org/herbarium/K001000572",NA,"K001000572",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",5.112777,-1.309444,"AFRICA",NA,NA,"WGS84","8276",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"On road from Cape Coast to Elmina",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","on road from Cape Coast to Elmina","A common shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/aead43c9c852f61ca0d9f7f4ea8f73e4.jpg"
"1451069792","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.668+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1922,8,11,"1922-08-11T00:00",223,223,"2024-08-02T01:14:50.668+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000573","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Dalziel, Dr, J.M.",NA,"Magnoliopsida","GH","none","none","AFRICA","Ghana","EUROPE",NA,"K001000573",NA,NA,NA,NA,NA,NA,"1451069792","http://specimens.kew.org/herbarium/K001000573",NA,"K001000573",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",5.555833,-0.196666,"AFRICA",NA,NA,"WGS84","123",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Accra",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/a1f3227c1a65096856adb7d2b9976af3.jpg"
"1451069804","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.709+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1913,12,13,"1913-12-13T00:00",347,347,"2024-08-02T01:14:50.709+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000577","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Chipp, T.F.",NA,"Magnoliopsida","GH","none","none","AFRICA","Ghana","EUROPE",NA,"K001000577",NA,NA,NA,NA,NA,NA,"1451069804","http://specimens.kew.org/herbarium/K001000577",NA,"K001000577",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",6.990556,-2.976667,"AFRICA",NA,NA,"WGS84","593",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Afrarnsu, Kwaku. E. P. Colony",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Riverside fringing forest.","Tree to 20 ft.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/97bf6093a43b903773cc8ad196ab038b.jpg"
"1451070213","Eugenia coronata Vahl ex DC.","cdc,cdround,cucdmis,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.765+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1912,10,1,"1912-10-01T00:00",275,275,"2024-08-02T01:14:50.765+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000845","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Rogers, F.A.Rev",NA,"Magnoliopsida","CG","none","none","AFRICA","Congo","EUROPE",NA,"K001000845",NA,NA,NA,NA,NA,NA,"1451070213","http://specimens.kew.org/herbarium/K001000845",NA,"K001000845",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",-11.616667,27.4,"AFRICA",NA,NA,"WGS84","10357",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,1463,NA,NA,NA,NA,NA,NA,"Elizabethville, S. Congo.",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/72edcbaeadb0b95b731f4572edb5b16b.jpg"
"1451070218","Eugenia coronata Vahl ex DC.","cdc,cdround,cucdmis,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:34.399+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,1911,10,22,"1911-10-22T00:00",295,295,"2024-08-02T01:15:34.399+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000846","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Rogers, F.A.",NA,"Magnoliopsida","CG","none","none","AFRICA","Congo","EUROPE",NA,"K001000846",NA,NA,NA,NA,NA,NA,"1451070218","http://specimens.kew.org/herbarium/K001000846",NA,"K001000846",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",-11.616667,27.4,"AFRICA",NA,NA,"WGS84","10193",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,1463,NA,NA,NA,NA,NA,NA,"Elisabethville",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/6eb2f32ae56f297b51108c3d86377a00.jpg"
"1451069938","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:40.699+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,NA,NA,NA,NA,NA,NA,"2024-08-02T01:15:40.699+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000560","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Warnecke",NA,"Magnoliopsida","TG","none","none","AFRICA","Togo","EUROPE",NA,"K001000560",NA,NA,NA,NA,NA,NA,"1451069938","http://specimens.kew.org/herbarium/K001000560",NA,"K001000560",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",6.1725,1.223333,"AFRICA",NA,NA,"WGS84","119",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lome",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/ad09bfdfec60a3cf682f4f5d64a452b2.jpg"
"1451069950","Eugenia coronata Vahl ex DC.","cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.052+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416375,6,7707728,220,690,5014,3177662,5416375,5416375,"Eugenia coronata Vahl ex DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coronata","Eugenia","coronata","SPECIES","ACCEPTED","NT",NA,NA,NA,NA,NA,NA,NA,NA,"2024-08-02T01:14:50.052+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000563","none","none","fa252605-26f6-426c-9892-94d071c2c77f",FALSE,"Morton, J.K.",NA,"Magnoliopsida","GH","none","none","AFRICA","Ghana","EUROPE",NA,"K001000563",NA,NA,NA,NA,NA,NA,"1451069950","http://specimens.kew.org/herbarium/K001000563",NA,"K001000563",NA,"K",NA,NA,NA,"Eugenia coronata Vahl ex DC.",4.869722,-2.240278,"AFRICA",NA,NA,"WGS84","GC8532",NA,"Herbarium",NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Just W. of Axim, WP",NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Thicket under coconuts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/f71b188043ea0e688fb6852233ff7589.jpg"
