"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","identificationRemarks","infraspecificEpithet","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","gadm","networkKeys","elevation","institutionKey","collectionKey","recordNumber","locality","preparations","institutionID","nomenclaturalCode","type","collectionID","habitat","verbatimElevation","higherClassification","locationRemarks","elevationAccuracy","associatedSequences","fieldNumber","verbatimIdentification","georeferenceProtocol","eventRemarks","otherCatalogNumbers","higherGeography","organismRemarks","bibliographicCitation","accessRights","reproductiveCondition","typeStatus","typifiedName","municipality","county","language","media_url"
"2514454633","Eugenia capensis (Eckl. & Zeyh.) Harv.",-28.96667,31.75,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.512+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5416779,6,7707728,220,690,5014,3177662,5416779,5416779,"Eugenia capensis (Eckl. & Zeyh.) Harv.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SPECIES","ACCEPTED","NE",NA,NA,"AFRICA",NA,1972,4,NA,"1972-04-01/1972-04-30",92,121,NA,"2024-07-18T23:54:19.512+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2503867@BRAHMS","none","none",FALSE,NA,"Jacobs M",NA,"WGS84","Magnoliopsida","ZA","none","none","AFRICA","South Africa","EUROPE","Naturalis Biodiversity Center","L.2503867@BRAHMS",NA,NA,NA,"Botany","2514454633","https://data.biodiversitydata.nl/naturalis/specimen/L.2503867",NA,"L.2503867",NA,NA,NA,NA,"Eugenia capensis (Eckl. & Zeyh.) Harv.",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Jacobs, M 8592","2831DD (NKADLA). Regio Natal. Mtunzini, lagoon.",NA,"Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2503867/format/large"
"1451070561","Eugenia capensis (Eckl. & Zeyh.) Harv.",-6,39,"gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:34.402+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416779,6,7707728,220,690,5014,3177662,5416779,5416779,"Eugenia capensis (Eckl. & Zeyh.) Harv.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SPECIES","ACCEPTED","NE",NA,NA,NA,NA,1971,1,15,"1971-01-15T00:00",15,15,NA,"2024-08-02T01:15:34.402+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001000989","none","none",FALSE,NA,"Harris, B.J.; Jones, E.W.",NA,"WGS84","Magnoliopsida","TZ","none","none","AFRICA","Tanzania, United Republic of","EUROPE",NA,"K001000989",NA,NA,NA,"Herbarium","1451070561","http://specimens.kew.org/herbarium/K001000989",NA,"K001000989","K",NA,NA,NA,"Eugenia capensis (Eckl. & Zeyh.) Harv.",NA,NA,NA,NA,NA,NA,NA,"none","17abcf75-2f1e-46dd-bf75-a5b21dd02655",0,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"BJH 5549","Kunduchi, 16 km. NNW of D'Salaam, T.6.",NA,NA,NA,NA,NA,"Coastal sandy grassland bushland. Sea level.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Shrub 2m tall, with stiff leaves (margin down rolled). Fruits 8-9mm diam. in fascicles on short axillary shoots (turning blue black).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/851c4f7a80b98f923922b0b079302dec.jpg"
"1451070705","Eugenia capensis subsp. capensis",-26.921667,32.284444,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.168+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1970,1,8,"1970-01-08T00:00",8,8,NA,"2024-08-02T01:14:50.168+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001579","none","none",FALSE,NA,"Pooley, E.S.",NA,"WGS84","Magnoliopsida","ZA","none","none","AFRICA","South Africa","EUROPE",NA,"K001001579",NA,NA,NA,"Herbarium","1451070705","http://specimens.kew.org/herbarium/K001001579",NA,"K001001579","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"803","Ingwavuma dist, Ndumu Game Reserve, Ndumu Hill.",NA,NA,NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Common shrub, 3ft. tall. Leathery olive green leaves. New stem red/brown. Bark mottled grey/white. Red tinged green fruits.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/f506bbeaa1df6f21b337c005f332b266.jpg"
"1451070853","Eugenia capensis subsp. capensis",-29.709167,31.0975,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.725+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1970,1,23,"1970-01-23T00:00",23,23,NA,"2024-08-02T01:14:50.725+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001585","none","none",FALSE,NA,"Ross; Moll",NA,"WGS84","Magnoliopsida","ZA","none","none","AFRICA","South Africa","EUROPE",NA,"K001001585",NA,NA,NA,"Herbarium","1451070853","http://specimens.kew.org/herbarium/K001001585",NA,"K001001585","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"2284","Hawaan Forest, south bank of Umhlanga River.",NA,NA,NA,NA,NA,"Sandy soil on forest margin.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Small tree 3m high.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/9dbd758a4d256874d53685963150139a.jpg"
"912251766","Eugenia capensis subsp. gracilipes F.White",-19.983334,32.95,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:32.634+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416783,6,7707728,220,690,5014,3177662,5416779,5416783,"Eugenia capensis subsp. gracilipes F.White","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,2000,"AFRICA",NA,1970,4,1,"1970-04-01T00:00",91,91,NA,"2024-08-02T01:14:32.634+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K000285897","none","none",FALSE,NA,"Goldsmith, B.","White, F.","WGS84","Magnoliopsida","ZW","none","none","AFRICA","Zimbabwe","EUROPE",NA,"K000285897",NA,NA,NA,"Herbarium","912251766","http://specimens.kew.org/herbarium/K000285897",NA,"K000285897","K",NA,NA,NA,"Eugenia capensis subsp. gracilipes F.White","Collection Number: 370. Seen for 'Flora Zambesiaca'.",NA,"gracilipes",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",1500,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"3",NA,NA,NA,NA,NA,NA,"On greyish quartzite sandstone. In Gully forest.",NA,"Myrtaceae",NA,NA,NA,NA,NA,"Gazetteer","Small shrub. Leaves with almost caudate tips, opposite. Fruits light green, pendulous on very thick stalks. Drupaceous.",NA,"Chimanimani",NA,NA,NA,NA,NA,NA,"Chimanimani",NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/2bc495019cf6c8ae25cfbbf4517f33e2.jpg"
"1840277658","Eugenia capensis subsp. multiflora Verdc.",-3.633333,38.733333,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:36:21.221+00:00",308,"PRESERVED_SPECIMEN","PRESENT",5416782,6,7707728,220,690,5014,3177662,5416779,5416782,"Eugenia capensis subsp. multiflora Verdc.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1970,5,31,"1970-05-31",151,151,"2017-12-31T00:00:00.000+00:00","2024-06-18T09:36:21.221+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"http://www.botanicalcollections.be/specimen/BR0000017926430","none","none",TRUE,"Meise Botanic Garden Herbarium","Faden R.B., Evans A. & Githui M.",NA,"WGS84","Magnoliopsida","KE","none","none","AFRICA","Kenya","EUROPE","Meise Botanic Garden","http://www.botanicalcollections.be/specimen/BR0000017926430",NA,NA,NA,"BR","1840277658","http://www.botanicalcollections.be/specimen/BR0000017926430",NA,"BR0000017926430","MeiseBG",NA,NA,NA,"Eugenia capensis subsp. multiflora Verdc.",NA,NA,"multiflora",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178","70/179","K7, Taita District. Maugu Hills, S. of Maugu Station on Nairobi-Mombasa Road","HerbariumSheet","http://biocol.org/urn:lsid:biocol.org:col:15605","ICBN","PhysicalObject","gbif:ih:irn:124997",NA,NA,NA,"Country: Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://oxalis.br.fgov.be/images/BR0/000/017/926/430/BR0000017926430.jpg"
"1451070758","Eugenia capensis subsp. capensis",-31.284444,29.956389,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:35.052+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1969,5,20,"1969-05-20T00:00",140,140,NA,"2024-08-02T01:15:35.052+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001581","none","none",FALSE,NA,"Stray, R.G.",NA,"WGS84","Magnoliopsida","ZA","none","none","AFRICA","South Africa","EUROPE",NA,"K001001581",NA,NA,NA,"Herbarium","1451070758","http://specimens.kew.org/herbarium/K001001581",NA,"K001001581","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"8661","Transkei, Ngwelyama (Kambati)",NA,NA,NA,NA,NA,"Dune bush",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Bush, 6 ft.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/4f349c8c1d1a98268b3f1cff39b3e6ef.jpg"
"1451070678","Eugenia capensis subsp. capensis",-31.5,29,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.758+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1969,8,25,"1969-08-25T00:00",237,237,NA,"2024-08-02T01:14:50.758+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001578","none","none",FALSE,NA,"Stray, R.G.",NA,"WGS84","Magnoliopsida","ZA","none","none","AFRICA","South Africa","EUROPE",NA,"K001001578",NA,NA,NA,"Herbarium","1451070678","http://specimens.kew.org/herbarium/K001001578",NA,"K001001578","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"8946","Nanteku",NA,NA,NA,NA,NA,"Bushes in saltspray.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Dune bush. Blue fruits 3 cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/f6ada46b2580cca441388941a5101b62.jpg"
"1840277722","Eugenia capensis subsp. multiflora Verdc.",-3.2,39.916667,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:36:25.711+00:00",308,"PRESERVED_SPECIMEN","PRESENT",5416782,6,7707728,220,690,5014,3177662,5416779,5416782,"Eugenia capensis subsp. multiflora Verdc.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1969,11,24,"1969-11-24",328,328,"2017-12-31T00:00:00.000+00:00","2024-06-18T09:36:25.711+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"http://www.botanicalcollections.be/specimen/BR0000017926423","none","none",TRUE,"Meise Botanic Garden Herbarium","Perdue R.E. & Kibuwa S.P.",NA,"WGS84","Magnoliopsida","KE","none","none","AFRICA","Kenya","EUROPE","Meise Botanic Garden","http://www.botanicalcollections.be/specimen/BR0000017926423",NA,NA,NA,"BR","1840277722","http://www.botanicalcollections.be/specimen/BR0000017926423",NA,"BR0000017926423","MeiseBG",NA,NA,NA,"Eugenia capensis subsp. multiflora Verdc.",NA,NA,"multiflora",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178","10082","East Africa. Coast Prov., Kilifi Dist. Forest 5.8 mi. S. of Jilore Forest Station, near road to Mida. Map reference for Jilore FS: Kenya 1:50,000 Sheet 192/11 Grid Ref. FG 025 464","HerbariumSheet","http://biocol.org/urn:lsid:biocol.org:col:15605","ICBN","PhysicalObject","gbif:ih:irn:124997",NA,NA,NA,"Country: Kenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://oxalis.br.fgov.be/images/BR0/000/017/926/423/BR0000017926423.jpg"
"1451070739","Eugenia albanensis Sond.",-27.024166,32.372222,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.760+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416785,6,7707728,220,690,5014,3177662,5416779,5416784,"Eugenia capensis subsp. albanensis (Sond.) F.White","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","albanensis","SPECIES","SYNONYM","NE",NA,NA,"AFRICA",NA,1968,12,10,"1968-12-10T00:00",345,345,NA,"2024-08-02T01:14:50.760+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001677","none","none",FALSE,NA,"Pooley, E.S.",NA,"WGS84","Magnoliopsida","ZA","none","none","AFRICA","South Africa","EUROPE",NA,"K001001677",NA,NA,NA,"Herbarium","1451070739","http://specimens.kew.org/herbarium/K001001677",NA,"K001001677","K",NA,NA,NA,"Eugenia albanensis Sond.",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"233","N. Zululand,[Lalafleite] between Sihangwane and new main road to Mozambique.",NA,NA,NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Small woody stemmed plant amongst short grass. Dark green leaves, red fruits - generally one to a plant but sometimes two. Single fruits generally have two seeds, double fruits have one each. Plants seem to grow in surrounding communities.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/1a666094683a35b8bf28d0e3e95d8508.jpg"
"1451070437","Eugenia capensis subsp. nyassensis (Engl.) F.White",-18.601389,32.655278,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.713+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416788,6,7707728,220,690,5014,3177662,5416779,5416788,"Eugenia capensis subsp. nyassensis (Engl.) F.White","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1967,1,9,"1967-01-09T00:00",9,9,NA,"2024-08-02T01:14:50.713+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001123","none","none",FALSE,NA,"Biegal, H.M.",NA,"WGS84","Magnoliopsida","ZW","none","none","AFRICA","Zimbabwe","EUROPE",NA,"K001001123",NA,NA,NA,"Herbarium","1451070437","http://specimens.kew.org/herbarium/K001001123",NA,"K001001123","K",NA,NA,NA,"Eugenia capensis subsp. nyassensis (Engl.) F.White",NA,NA,"nyassensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",1585,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"1710","Tsonzo Div. Kukwanisa, top of Honzo Kop",NA,NA,NA,NA,NA,"Top of Honzo Kop east-north-east margin of evergreen forest, wind exposed, with Erythroxylum emarginatum, Diospyros whyteana.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Tree, 10 ft. Flowers reddish partic. the disc-style long, fruit immature, turning red.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/e30d6bcdbffb7a9a5aa25e14aed4539e.jpg"
"1451070807","Eugenia capensis subsp. capensis",-28.961944,31.760278,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:40.719+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1967,2,12,"1967-02-12T00:00",43,43,NA,"2024-08-02T01:15:40.719+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001583","none","none",FALSE,NA,"Ward, C.J.",NA,"WGS84","Magnoliopsida","ZA","none","none","AFRICA","South Africa","EUROPE",NA,"K001001583",NA,NA,NA,"Herbarium","1451070807","http://specimens.kew.org/herbarium/K001001583",NA,"K001001583","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",9,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"6076","Mtunzini District",NA,NA,NA,NA,NA,"Open scrub on colonized dunes.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Small tree, 10' tall. Common. Flowers White.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/f9ecbb8e253b32bca45248d7bf0e2831.jpg"
"1451070301","Eugenia capensis subsp. nyassensis (Engl.) F.White",-18.295277,32.841667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.744+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416788,6,7707728,220,690,5014,3177662,5416779,5416788,"Eugenia capensis subsp. nyassensis (Engl.) F.White","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1967,11,8,"1967-11-08T00:00",312,312,NA,"2024-08-02T01:14:50.744+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001115","none","none",FALSE,NA,"Miller, T.",NA,"WGS84","Magnoliopsida","ZW","none","none","AFRICA","Zimbabwe","EUROPE",NA,"K001001115",NA,NA,NA,"Herbarium","1451070301","http://specimens.kew.org/herbarium/K001001115",NA,"K001001115","K",NA,NA,NA,"Eugenia capensis subsp. nyassensis (Engl.) F.White",NA,NA,"nyassensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"701","S. slopes of Inyangani Gorge of Pungwe tributary",NA,NA,NA,NA,NA,"Mixed evergreen forest.",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"15 m tree, new leaves deep purple. Slash pale reddish/brown. Bark smooth, peeling.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/c6d2ed92751288f1a73db218d6f0076a.jpg"
"1451070787","Eugenia capensis subsp. capensis",-29.392778,31.336667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:50.282+00:00",407,"PRESERVED_SPECIMEN","PRESENT",7223984,6,7707728,220,690,5014,3177662,5416779,7223984,"Eugenia capensis subsp. capensis","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia capensis","Eugenia","capensis","SUBSPECIES","ACCEPTED",NA,NA,NA,"AFRICA",NA,1965,10,14,"1965-10-14T00:00",287,287,NA,"2024-08-02T01:14:50.282+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"K001001582","none","none",FALSE,NA,"Moll, E.J.",NA,"WGS84","Magnoliopsida","ZA","none","none","AFRICA","South Africa","EUROPE",NA,"K001001582",NA,NA,NA,"Herbarium","1451070787","http://specimens.kew.org/herbarium/K001001582",NA,"K001001582","K",NA,NA,NA,"Eugenia capensis subsp. capensis",NA,NA,"capensis",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",3,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"2571","Lower Tugela, Mvoti River mouth",NA,NA,NA,NA,NA,"Dune forest",NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,"Small shrub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/718cd723f119a94007ee971eca38a7df.jpg"
