image_name,leaf_id,pixel_distance
Ackama_celebica_2517058304,Ackama_celebica_2517058304__3,9.281054304334168
Ackama_celebica_2517058304,Ackama_celebica_2517058304__4,6.466981057649592
Ackama_celebica_4067112913,Ackama_celebica_4067112913__1,27.793892224731614
Acridocarpus_natalitius_731692679,Acridocarpus_natalitius_731692679__1,11.10180165558726
Actinidia_eriantha_607796090,Actinidia_eriantha_607796090__1,24.755049989850555
Actinidia_eriantha_607796090,Actinidia_eriantha_607796090__2,27.135366682615512
Actinidia_eriantha_694318963,Actinidia_eriantha_694318963__1,32.33601792978746
Actinidia_eriantha_694318963,Actinidia_eriantha_694318963__2,29.390711883178298
Actinidia_eriantha_1988167560,Actinidia_eriantha_1988167560__1,28.174678347764683
Actinidia_eriantha_1988167560,Actinidia_eriantha_1988167560__2,27.210119900507603
Actinidia_eriantha_1988167560,Actinidia_eriantha_1988167560__3,21.58739504896318
Actinidia_eriantha_1988167560,Actinidia_eriantha_1988167560__4,27.01458043353621
Actinidia_eriantha_3969613358,Actinidia_eriantha_3969613358__1,41.4520432427643
Actinidia_eriantha_3969613358,Actinidia_eriantha_3969613358__2,31.698038188506242
Actinidia_eriantha_3969613358,Actinidia_eriantha_3969613358__3,20.472924192699
Actinidia_fulvicoma_2397741345,Actinidia_fulvicoma_2397741345__1,18.552349450645856
Adenaria_floribunda_1928933241,Adenaria_floribunda_1928933241__1,11.108133281519446
Adenaria_floribunda_1928933241,Adenaria_floribunda_1928933241__2,9.872365167476401
Adenaria_floribunda_1928933241,Adenaria_floribunda_1928933241__3,9.603539399617262
Adenaria_floribunda_1929709044,Adenaria_floribunda_1929709044__1,5.9612761217710935
Adenaria_floribunda_1929709044,Adenaria_floribunda_1929709044__2,4.720157730415316
Adenaria_floribunda_1929709044,Adenaria_floribunda_1929709044__3,9.309679848893945
Adenaria_floribunda_1929709044,Adenaria_floribunda_1929709044__4,6.1873106435671
Adinobotrys_atropurpureus_2270539717,Adinobotrys_atropurpureus_2270539717__1,18.55886833834437
Adinobotrys_atropurpureus_2270539717,Adinobotrys_atropurpureus_2270539717__2,25.678919155603186
Adinobotrys_atropurpureus_2270539717,Adinobotrys_atropurpureus_2270539717__3,18.918410345480932
Adinobotrys_atropurpureus_2270539717,Adinobotrys_atropurpureus_2270539717__4,22.45486089914598
Adinobotrys_atropurpureus_2640599005,Adinobotrys_atropurpureus_2640599005__1,24.520399670478458
Adinobotrys_atropurpureus_2640605169,Adinobotrys_atropurpureus_2640605169__1,24.177567660953805
Aegialitis_annulata_2514406866,Aegialitis_annulata_2514406866__1,11.024062091624868
Aegialitis_annulata_2514501874,Aegialitis_annulata_2514501874__1,7.512778713631864
Aegialitis_annulata_2514501874,Aegialitis_annulata_2514501874__2,3.5168645126020985
Aegialitis_annulata_2514501874,Aegialitis_annulata_2514501874__3,8.500490809359121
Aegialitis_annulata_2514501874,Aegialitis_annulata_2514501874__4,9.70852951590059
Aegiceras_corniculatum_2517141989,Aegiceras_corniculatum_2517141989__1,6.938286027543102
Aegiceras_corniculatum_2517141989,Aegiceras_corniculatum_2517141989__2,9.464160673297979
Aegiceras_corniculatum_2517141989,Aegiceras_corniculatum_2517141989__3,7.5
Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__1,21.13785178299791
Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__2,20.442053615036
Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__3,15.074813431681335
Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__4,17.461402979142346
Aextoxicon_punctatum_1936691116,Aextoxicon_punctatum_1936691116__5,17.849212559662092
Aextoxicon_punctatum_1936692470,Aextoxicon_punctatum_1936692470__1,20.21115479135235
Aextoxicon_punctatum_1936692470,Aextoxicon_punctatum_1936692470__2,21.829531488330364
Aextoxicon_punctatum_1936692470,Aextoxicon_punctatum_1936692470__3,17.125456198303155
Aextoxicon_punctatum_2805015868,Aextoxicon_punctatum_2805015868__1,8.78981734736282
Aextoxicon_punctatum_2805015868,Aextoxicon_punctatum_2805015868__2,7.818875430648734
Aextoxicon_punctatum_2805015868,Aextoxicon_punctatum_2805015868__3,6.227459353540575
Aextoxicon_punctatum_4072517868,Aextoxicon_punctatum_4072517868__1,19.388342992633476
Aextoxicon_punctatum_4072517868,Aextoxicon_punctatum_4072517868__2,22.502163096022574
Aextoxicon_punctatum_4072517868,Aextoxicon_punctatum_4072517868__3,21.783874494680383
Aextoxicon_punctatum_4072517868,Aextoxicon_punctatum_4072517868__4,19.87887768461753
Aextoxicon_punctatum_4072517868,Aextoxicon_punctatum_4072517868__5,16.730398979103875
Afrobrunnichia_erecta_1839421277,Afrobrunnichia_erecta_1839421277__1,9.613348480108337
Afrobrunnichia_erecta_1839421277,Afrobrunnichia_erecta_1839421277__2,6.800735254367722
Afrobrunnichia_erecta_1839421277,Afrobrunnichia_erecta_1839421277__3,4.674378354390831
Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__1,20.8809871653617
Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__2,28.975261482857633
Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__3,22.157703242890275
Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__4,16.041881716307437
Afrostyrax_kamerunensis_1455712883,Afrostyrax_kamerunensis_1455712883__5,7.233197667698482
Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__1,15.62899948813103
Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__2,15.224181028876517
Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__3,16.660207081546137
Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__4,16.417874222931516
Afrostyrax_kamerunensis_1839391698,Afrostyrax_kamerunensis_1839391698__5,11.969361929526569
Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__1,17.764385410140115
Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__2,21.167476372963968
Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__3,17.553413143887106
Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__4,20.54339918319264
Afrostyrax_kamerunensis_1840053088,Afrostyrax_kamerunensis_1840053088__5,21.933708213615088
Afrostyrax_kamerunensis_2517588143,Afrostyrax_kamerunensis_2517588143__1,5.737233131048439
Afrostyrax_kamerunensis_2517588143,Afrostyrax_kamerunensis_2517588143__2,6.010407640085654
Afrostyrax_kamerunensis_2517588143,Afrostyrax_kamerunensis_2517588143__3,6.638559256344701
Afrostyrax_kamerunensis_2517588143,Afrostyrax_kamerunensis_2517588143__4,4.751644452187053
Afrostyrax_lepidophyllus_1839402205,Afrostyrax_lepidophyllus_1839402205__1,19.927132558398906
Afrostyrax_lepidophyllus_1839402205,Afrostyrax_lepidophyllus_1839402205__2,16.50189383070925
Afrostyrax_lepidophyllus_1839402205,Afrostyrax_lepidophyllus_1839402205__3,15.73613081414885
Afrostyrax_lepidophyllus_1839409254,Afrostyrax_lepidophyllus_1839409254__1,35.37527071274501
Afrostyrax_lepidophyllus_1839409254,Afrostyrax_lepidophyllus_1839409254__2,25.43300356328376
Afrostyrax_lepidophyllus_1839820613,Afrostyrax_lepidophyllus_1839820613__1,16.682321301306114
Afrostyrax_lepidophyllus_1839820613,Afrostyrax_lepidophyllus_1839820613__2,23.070775626319993
Afrostyrax_lepidophyllus_1839820613,Afrostyrax_lepidophyllus_1839820613__3,13.302047549155635
Afrostyrax_lepidophyllus_4906905091,Afrostyrax_lepidophyllus_4906905091__1,6.344315881164751
Afrostyrax_lepidophyllus_4906905091,Afrostyrax_lepidophyllus_4906905091__2,7.187000000000012
Akebia_quinata_1928903019,Akebia_quinata_1928903019__1,7.000274566043822
Akebia_quinata_1928903019,Akebia_quinata_1928903019__2,7.396373722980733
Akebia_quinata_1928903019,Akebia_quinata_1928903019__3,6.5
Akebia_quinata_1928903019,Akebia_quinata_1928903019__4,8.060976615770658
Akebia_quinata_1928903019,Akebia_quinata_1928903019__5,7.6697661633194105
Akebia_quinata_1929756807,Akebia_quinata_1929756807__1,4.375
Akebia_quinata_1929756807,Akebia_quinata_1929756807__2,4.6666666666667425
Akebia_quinata_1929756807,Akebia_quinata_1929756807__3,7.214146276587747
Akebia_quinata_1929756807,Akebia_quinata_1929756807__4,6.476030342733077
Akebia_quinata_1930783539,Akebia_quinata_1930783539__1,4.473990835931839
Akebia_quinata_1930783539,Akebia_quinata_1930783539__2,3.1935090809326345
Akebia_quinata_1930783539,Akebia_quinata_1930783539__3,7.247844507162112
Akebia_quinata_1930783539,Akebia_quinata_1930783539__4,6.313737502462389
Akebia_quinata_1930783539,Akebia_quinata_1930783539__5,4.366062299143245
Akebia_quinata_4873186700,Akebia_quinata_4873186700__1,8.01272600305245
Akebia_quinata_4873186700,Akebia_quinata_4873186700__2,6.685046297521033
Akebia_quinata_4873186700,Akebia_quinata_4873186700__3,6.8122821433056995
Akebia_quinata_4873186700,Akebia_quinata_4873186700__4,6.150403970472108
Akebia_quinata_4873186700,Akebia_quinata_4873186700__5,7.367846106563301
Akebia_trifoliata_1322033866,Akebia_trifoliata_1322033866__1,10.665613578224157
Akebia_trifoliata_1322033866,Akebia_trifoliata_1322033866__2,14.55207507539755
Akebia_trifoliata_1322033866,Akebia_trifoliata_1322033866__3,10.734606560093473
Akebia_trifoliata_4911529191,Akebia_trifoliata_4911529191__1,2.031740340816212
Akebia_trifoliata_4911529191,Akebia_trifoliata_4911529191__2,2.775450413896815
Akebia_trifoliata_4911529191,Akebia_trifoliata_4911529191__3,2.937000000000012
Alangium_chinense_1928661415,Alangium_chinense_1928661415__1,20.464908990757813
Alangium_chinense_1928661415,Alangium_chinense_1928661415__2,26.211877078912146
Alangium_chinense_1928661415,Alangium_chinense_1928661415__3,24.39122565596068
Alangium_chinense_1929209071,Alangium_chinense_1929209071__1,18.991457158417333
Alangium_chinense_1929209071,Alangium_chinense_1929209071__2,18.543390008302396
Alangium_chinense_1929209071,Alangium_chinense_1929209071__3,17.379046291439586
Alangium_chinense_1929209071,Alangium_chinense_1929209071__4,22.566148452937345
Alangium_chinense_1929209071,Alangium_chinense_1929209071__5,17.24452249266419
Alangium_chinense_3898409686,Alangium_chinense_3898409686__1,22.574540726225184
Alangium_kurzii_1928754863,Alangium_kurzii_1928754863__1,16.44554462460869
Alangium_kurzii_1928754863,Alangium_kurzii_1928754863__2,15.57742757967438
Alangium_kurzii_1928754863,Alangium_kurzii_1928754863__3,8.384333321737637
Alangium_kurzii_1928754863,Alangium_kurzii_1928754863__4,13.417256724084762
Alangium_kurzii_2461264850,Alangium_kurzii_2461264850__1,19.736150207170596
Alangium_kurzii_2461264850,Alangium_kurzii_2461264850__2,24.810275653446524
Alangium_kurzii_2461264850,Alangium_kurzii_2461264850__3,17.62898891031474
Alangium_kurzii_2517276828,Alangium_kurzii_2517276828__1,8.08718702640169
Alangium_kurzii_2517276828,Alangium_kurzii_2517276828__2,7.69132426829087
Alangium_nobile_1056464595,Alangium_nobile_1056464595__1,16.750466411416728
Alangium_nobile_2515029462,Alangium_nobile_2515029462__1,4.115621945708822
Alangium_nobile_2515144607,Alangium_nobile_2515144607__1,10.849440612820187
Alangium_polyosmoides_3446205402,Alangium_polyosmoides_3446205402__1,3.4375591631272444
Alangium_polyosmoides_3446205402,Alangium_polyosmoides_3446205402__2,3.787524785397388
Alangium_polyosmoides_3446205402,Alangium_polyosmoides_3446205402__3,3.250610558033675
Alangium_uniloculare_144832514,Alangium_uniloculare_144832514__1,3.4031741066245655
Alangium_uniloculare_144832514,Alangium_uniloculare_144832514__2,5.593788430035684
Alangium_uniloculare_144832514,Alangium_uniloculare_144832514__3,4.937389289898179
Alangium_uniloculare_2514902417,Alangium_uniloculare_2514902417__1,4.705190006790397
Alangium_uniloculare_2515372628,Alangium_uniloculare_2515372628__1,3.6922638719354826
Alangium_uniloculare_2515372628,Alangium_uniloculare_2515372628__2,4.314622694975765
Alangium_uniloculare_2515372628,Alangium_uniloculare_2515372628__3,6.40120840154419
Alangium_uniloculare_2516276244,Alangium_uniloculare_2516276244__1,4.3124457098032085
Alangium_uniloculare_2516276244,Alangium_uniloculare_2516276244__2,4.447580128564307
Alangium_uniloculare_2516643641,Alangium_uniloculare_2516643641__1,3.952847075210474
Alangium_uniloculare_2516643641,Alangium_uniloculare_2516643641__2,3.0
Albertisia_papuana_3898021484,Albertisia_papuana_3898021484__1,34.54865972798366
Albertisia_papuana_3898021484,Albertisia_papuana_3898021484__2,32.10993442845991
Alchorneopsis_floribunda_1928211385,Alchorneopsis_floribunda_1928211385__1,10.833600001846042
Alchorneopsis_floribunda_1928211385,Alchorneopsis_floribunda_1928211385__2,16.576055773313506
Alchorneopsis_floribunda_1928211385,Alchorneopsis_floribunda_1928211385__3,12.688000000000102
Alchorneopsis_floribunda_1928211385,Alchorneopsis_floribunda_1928211385__4,14.427621079027547
Alchorneopsis_floribunda_1928649507,Alchorneopsis_floribunda_1928649507__1,16.475597485372116
Alchorneopsis_floribunda_1928649507,Alchorneopsis_floribunda_1928649507__2,17.250115043094638
Alchorneopsis_floribunda_1929041319,Alchorneopsis_floribunda_1929041319__1,25.717920697443734
Alchorneopsis_floribunda_1929041319,Alchorneopsis_floribunda_1929041319__2,22.106630792592526
Alchorneopsis_floribunda_1929041319,Alchorneopsis_floribunda_1929041319__3,20.397927468250174
Alchorneopsis_floribunda_1929041319,Alchorneopsis_floribunda_1929041319__4,21.540659228538015
Alfaroa_guanacastensis_2397746119,Alfaroa_guanacastensis_2397746119__1,14.000558024593163
Alfaroa_guanacastensis_2397746119,Alfaroa_guanacastensis_2397746119__2,10.635548363859714
Alfaroa_guanacastensis_2397746119,Alfaroa_guanacastensis_2397746119__3,11.016074119212886
Alfaroa_guanacastensis_2397746119,Alfaroa_guanacastensis_2397746119__4,10.332766134970868
Alloxylon_wickhamii_2517261183,Alloxylon_wickhamii_2517261183__1,6.300149918851189
Alloxylon_wickhamii_2517261183,Alloxylon_wickhamii_2517261183__2,4.952903189039738
Alloxylon_wickhamii_2517261183,Alloxylon_wickhamii_2517261183__3,5.569999012567214
Alloxylon_wickhamii_2517261183,Alloxylon_wickhamii_2517261183__4,5.273755777432247
Alloxylon_wickhamii_2517261183,Alloxylon_wickhamii_2517261183__5,3.005203820042827
Alniphyllum_fortunei_1931159257,Alniphyllum_fortunei_1931159257__1,19.783565629077053
Alniphyllum_fortunei_1931159257,Alniphyllum_fortunei_1931159257__2,20.440681128572773
Alnus_acuminata_4066817966,Alnus_acuminata_4066817966__1,8.987529374082802
Alnus_acuminata_4066817966,Alnus_acuminata_4066817966__2,10.250762166785453
Alnus_acuminata_4444395733,Alnus_acuminata_4444395733__1,10.349385392379663
Alnus_acuminata_4444395733,Alnus_acuminata_4444395733__2,11.723755565327647
Alnus_alnobetula_1930157187,Alnus_alnobetula_1930157187__1,15.492941941413193
Alnus_alnobetula_1930157187,Alnus_alnobetula_1930157187__2,14.750934072118955
Alnus_alnobetula_1930157187,Alnus_alnobetula_1930157187__3,14.083816563701822
Alnus_alnobetula_1930621615,Alnus_alnobetula_1930621615__1,12.972505116591918
Alnus_alnobetula_1930621615,Alnus_alnobetula_1930621615__2,11.377746921073609
Alnus_alnobetula_1930621615,Alnus_alnobetula_1930621615__3,13.24371300844303
Alnus_alnobetula_1930621615,Alnus_alnobetula_1930621615__4,12.354781463061174
Alnus_alnobetula_1930621615,Alnus_alnobetula_1930621615__5,12.702908682660018
Alnus_firma_1839548228,Alnus_firma_1839548228__1,11.702473627400282
Alnus_firma_1839548228,Alnus_firma_1839548228__2,11.813908963590196
Alnus_firma_1839548228,Alnus_firma_1839548228__3,10.748159749464147
Alnus_firma_1839548228,Alnus_firma_1839548228__4,15.250512286477461
Alnus_firma_1839548228,Alnus_firma_1839548228__5,11.095739948286381
Alnus_firma_1839549440,Alnus_firma_1839549440__1,17.177383386301884
Alnus_firma_1839549440,Alnus_firma_1839549440__2,17.11906831576999
Alnus_firma_1839549440,Alnus_firma_1839549440__3,15.500888877738594
Alnus_firma_1839549440,Alnus_firma_1839549440__4,16.343466248014803
Alnus_firma_2572982193,Alnus_firma_2572982193__1,10.57266522689525
Alnus_firma_2572982193,Alnus_firma_2572982193__2,10.25
Alnus_firma_2572982193,Alnus_firma_2572982193__3,8.83811705059399
Alnus_firma_2572982193,Alnus_firma_2572982193__4,10.8766076512854
Alnus_firma_2572982193,Alnus_firma_2572982193__5,8.173040682634618
Alnus_nepalensis_1322750569,Alnus_nepalensis_1322750569__1,21.60483485241214
Alnus_nepalensis_1929168528,Alnus_nepalensis_1929168528__1,20.157354613143077
Alnus_nepalensis_1929168528,Alnus_nepalensis_1929168528__2,18.50042229247754
Alnus_nepalensis_1929168528,Alnus_nepalensis_1929168528__3,14.564511663629508
Alnus_nepalensis_1929168528,Alnus_nepalensis_1929168528__4,15.966899793009306
Alnus_nepalensis_1929168528,Alnus_nepalensis_1929168528__5,16.964927880778014
Alnus_nepalensis_3898425948,Alnus_nepalensis_3898425948__1,13.167000000000371
Alnus_nepalensis_3898425948,Alnus_nepalensis_3898425948__2,19.851007531105317
Alnus_nepalensis_3898425948,Alnus_nepalensis_3898425948__3,16.000871507514834
Alnus_pendula_2572980126,Alnus_pendula_2572980126__1,10.505279101480363
Alnus_pendula_2572980126,Alnus_pendula_2572980126__2,9.650129532809391
Alnus_pendula_2572980126,Alnus_pendula_2572980126__3,8.585052416846388
Alnus_pendula_2572980126,Alnus_pendula_2572980126__4,8.36052899044119
Alnus_pendula_2572980126,Alnus_pendula_2572980126__5,11.961526867419561
Alnus_pendula_3320750479,Alnus_pendula_3320750479__1,8.503675675847475
Alnus_pendula_3320750479,Alnus_pendula_3320750479__2,9.18373262894786
Alnus_pendula_3320750479,Alnus_pendula_3320750479__3,10.896671280716872
Alnus_pendula_3320750479,Alnus_pendula_3320750479__4,13.184389443580617
Alnus_pendula_3320750479,Alnus_pendula_3320750479__5,9.936476035295444
Alnus_pendula_3898420464,Alnus_pendula_3898420464__1,12.184215690802752
Alnus_pendula_3898420464,Alnus_pendula_3898420464__2,12.354612296628146
Alnus_pendula_3898420464,Alnus_pendula_3898420464__3,14.754249862327859
Alnus_pendula_3898420464,Alnus_pendula_3898420464__4,9.457966219013473
Alnus_rhombifolia_2566038610,Alnus_rhombifolia_2566038610__1,11.95041840271712
Alnus_rhombifolia_2566038610,Alnus_rhombifolia_2566038610__2,17.050018328435897
Alnus_rhombifolia_2566038610,Alnus_rhombifolia_2566038610__3,14.355421449752006
Alnus_rhombifolia_2566038610,Alnus_rhombifolia_2566038610__4,10.93303480283494
Alnus_rhombifolia_2566038610,Alnus_rhombifolia_2566038610__5,12.293444513235103
Alnus_rhombifolia_3395990501,Alnus_rhombifolia_3395990501__1,16.055431759999486
Alnus_rhombifolia_3395990501,Alnus_rhombifolia_3395990501__2,14.699596082886087
Alnus_rhombifolia_3395990501,Alnus_rhombifolia_3395990501__3,14.646885334432028
Alnus_rhombifolia_3395990501,Alnus_rhombifolia_3395990501__4,11.838684259663147
Alnus_rhombifolia_3395990501,Alnus_rhombifolia_3395990501__5,10.586695660119828
Alnus_rhombifolia_4040321377,Alnus_rhombifolia_4040321377__1,15.767847031221478
Alnus_rhombifolia_4040321377,Alnus_rhombifolia_4040321377__2,15.133127766592208
Alnus_rhombifolia_4040321377,Alnus_rhombifolia_4040321377__3,14.169730060943293
Alnus_rhombifolia_4040321377,Alnus_rhombifolia_4040321377__4,15.20690632574555
Alnus_rhombifolia_4040321377,Alnus_rhombifolia_4040321377__5,11.267347735824966
Alnus_rubra_1928086173,Alnus_rubra_1928086173__1,16.798902493913108
Alnus_rubra_1928086173,Alnus_rubra_1928086173__2,18.71051696239312
Alnus_rubra_1929889773,Alnus_rubra_1929889773__1,18.681541692269406
Alnus_rubra_1929889773,Alnus_rubra_1929889773__2,19.85052757485311
Alnus_rubra_1929889773,Alnus_rubra_1929889773__3,18.950593658247225
Alnus_rubra_1930170827,Alnus_rubra_1930170827__1,11.97364002947918
Alnus_rubra_1930170827,Alnus_rubra_1930170827__2,12.915202089011325
Alnus_rubra_1930170827,Alnus_rubra_1930170827__3,14.055692796870597
Alnus_rubra_1930170827,Alnus_rubra_1930170827__4,10.253048327204938
Alnus_rubra_1930300475,Alnus_rubra_1930300475__1,26.901585687464596
Alnus_rubra_1930300475,Alnus_rubra_1930300475__2,33.36540124140574
Alnus_rubra_1930300475,Alnus_rubra_1930300475__3,18.41009574255379
Alsomitra_macrocarpa_1802585755,Alsomitra_macrocarpa_1802585755__1,30.533025153102663
Alsomitra_macrocarpa_1802585755,Alsomitra_macrocarpa_1802585755__2,27.203655802115993
Alsomitra_macrocarpa_1802585755,Alsomitra_macrocarpa_1802585755__3,25.067723829658036
Alsomitra_macrocarpa_1999145228,Alsomitra_macrocarpa_1999145228__1,28.012522001578144
Alsomitra_macrocarpa_1999145228,Alsomitra_macrocarpa_1999145228__2,26.06512357964593
Alsomitra_macrocarpa_2572983063,Alsomitra_macrocarpa_2572983063__1,32.993370546217314
Alsomitra_macrocarpa_2572983063,Alsomitra_macrocarpa_2572983063__2,27.789383656353472
Alvaradoa_amorphoides_1929767730,Alvaradoa_amorphoides_1929767730__1,8.436999999999898
Alvaradoa_amorphoides_1929767730,Alvaradoa_amorphoides_1929767730__2,6.762208884676574
Alvaradoa_amorphoides_1929767730,Alvaradoa_amorphoides_1929767730__3,6.631287129962046
Alvaradoa_amorphoides_1929767730,Alvaradoa_amorphoides_1929767730__4,7.422121596955995
Alvaradoa_amorphoides_1929767730,Alvaradoa_amorphoides_1929767730__5,7.870004383734427
Alvaradoa_arborescens_1927792827,Alvaradoa_arborescens_1927792827__1,6.882121329938906
Alvaradoa_arborescens_1927792827,Alvaradoa_arborescens_1927792827__2,8.006969214378186
Alvaradoa_arborescens_1927792827,Alvaradoa_arborescens_1927792827__3,6.186999999999898
Alvaradoa_arborescens_1927792827,Alvaradoa_arborescens_1927792827__4,7.319652519075049
Alvaradoa_arborescens_1929537680,Alvaradoa_arborescens_1929537680__1,4.272001872658765
Alvaradoa_arborescens_1929537680,Alvaradoa_arborescens_1929537680__2,6.650361869853324
Alvaradoa_arborescens_1929537680,Alvaradoa_arborescens_1929537680__3,5.777020771989767
Alvaradoa_arborescens_1929537680,Alvaradoa_arborescens_1929537680__4,6.156805178012376
Alvaradoa_arborescens_1929537680,Alvaradoa_arborescens_1929537680__5,5.284542458907801
Alvaradoa_arborescens_1931186184,Alvaradoa_arborescens_1931186184__1,7.384527743870965
Alvaradoa_arborescens_1931186184,Alvaradoa_arborescens_1931186184__2,9.114771308156831
Alvaradoa_arborescens_1931186184,Alvaradoa_arborescens_1931186184__3,7.443709626254719
Alvaradoa_arborescens_1931186184,Alvaradoa_arborescens_1931186184__4,9.358012021791769
Alvaradoa_arborescens_1931186184,Alvaradoa_arborescens_1931186184__5,9.91915097173134
Alvaradoa_haitiensis_1927888515,Alvaradoa_haitiensis_1927888515__1,6.600189391222043
Alvaradoa_haitiensis_1927888515,Alvaradoa_haitiensis_1927888515__2,6.5251915680690935
Alvaradoa_haitiensis_1927888515,Alvaradoa_haitiensis_1927888515__3,7.272594103894428
Alvaradoa_haitiensis_1927888515,Alvaradoa_haitiensis_1927888515__4,4.99845916258193
Alvaradoa_haitiensis_1928800712,Alvaradoa_haitiensis_1928800712__1,7.261642031937365
Alvaradoa_haitiensis_1928800712,Alvaradoa_haitiensis_1928800712__2,6.370189400638087
Alvaradoa_haitiensis_1928800712,Alvaradoa_haitiensis_1928800712__3,5.756816655061909
Alvaradoa_haitiensis_1928800712,Alvaradoa_haitiensis_1928800712__4,8.010471677747704
Alvaradoa_haitiensis_1928800712,Alvaradoa_haitiensis_1928800712__5,8.035259112188045
Alvaradoa_haitiensis_1929770547,Alvaradoa_haitiensis_1929770547__1,6.3461712079013175
Alvaradoa_haitiensis_1929770547,Alvaradoa_haitiensis_1929770547__2,7.943129924658058
Alvaradoa_haitiensis_1929770547,Alvaradoa_haitiensis_1929770547__3,8.398288516120413
Alvaradoa_haitiensis_1929770547,Alvaradoa_haitiensis_1929770547__4,5.700731882837402
Alvaradoa_haitiensis_1929770547,Alvaradoa_haitiensis_1929770547__5,6.768365977102501
Alvaradoa_haitiensis_1931219032,Alvaradoa_haitiensis_1931219032__1,6.73145600891813
Alvaradoa_haitiensis_1931219032,Alvaradoa_haitiensis_1931219032__2,3.147088197842598
Alvaradoa_haitiensis_1931219032,Alvaradoa_haitiensis_1931219032__3,6.026685490383248
Alvaradoa_haitiensis_1931219032,Alvaradoa_haitiensis_1931219032__4,6.063000000000102
